,VideoID,Date/Time,Title,Description,Tags,Duration,Definition,Caption,Views,Likes,Comments
848,ZArPZXH8ZwM,2014-04-01T00:24:37Z,"Get The Guy In 9 Foolproof Steps (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
We're a quarter of the way into the year, spring time is upon us, and so we thought today would be a good day to recap just a few of the core grounding principles of the Get The Guy methodology...

***

Question Of The Day: 

--Did you get it?

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","[""April Fools' Day (Holiday)"", 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'April 1 (Day Of Year)', ""April Fool's Day (Film)"", 'Advice (Quotation Subject)', 'what men want', 'get the guy matthew hussey', 'matthew hussey get the guy', 'how to get a guy', 'get the guy in 9 foolproof steps', 'matthew hussey how to get the guy', 'mathew hussey', 'matthew hussey texting', 'how to make friends']",PT7M42S,hd,false,1778614,17858,2895
849,JPN2fpoHR3M,2014-03-30T02:00:01Z,Is He Too Hot For You?,"You're invited to get my private insider dating tips. Click Here: http://www.gettheguy.co.uk/advice

***

In this week's video we're talking... 

Obsession, overanalyses, and overvaluing.

I explain why:

--Most other women are not your competition

--Hot guys aren't used to being approached (and how to use this in your favour), and...

--Why you become a nervous, uncharismatic wreck around a guy you consider attractive (and hot to stop this!)

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT4M41S,hd,false,792342,15824,847
850,C0ZOwMx4E2Q,2014-03-27T23:35:50Z,Would You Date Yourself?,"Do you know the formula for getting a man to love you? Get It Here: http://www.gettheguy.co.uk/advice

***

Would You Date Yourself? This is an important question to ask yourself.

What do you want in the man (or woman) you're going to be with? What standards do you have for them?

Do you hold yourself to the same standards?

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT5M29S,hd,false,177836,5026,224
851,tOYLIdyoF6Y,2014-03-23T05:31:31Z,Can Men And Women Just Be Friends?,"Fast-forward your love life with my insider dating secrets. Click Here: http://www.gettheguy.co.uk/advice

***

Today I want to answer an age-old question...

Can men and women just be friends?

...And explore some of the implications my answer has on relationships (as well as a fun test you can take to find out!).

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'just be friends']",PT3M50S,hd,false,883202,17409,1390
852,cixiD2Cy7bk,2014-03-20T22:17:16Z,Is He Too Dumb For You?,"You're invited to get my private insider dating tips. Click Here: http://www.gettheguy.co.uk/advice

***

This week's episode on LOVELife Matthew takes a question from Maryanne:

--How do you know when you're being too picky (as opposed to being selective)?

Matthew hones in on what's actually important to Maryanne and helps her define a better question for her standards.

To join Maryanne at one of the Get The Guy Tour events, head on over to: http://gettheguy.co.uk/tour

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT6M8S,hd,false,168072,2537,170
853,D7KW_oJDeWc,2014-03-16T04:29:50Z,Ask Me Anything With Matthew Hussey,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

Today's video is a fun one...

We put a message out on Facebook to see what weird and wonderful questions you would like to see me answer.

See me get through 8 quick-fire questions in under 4 minutes!

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT3M49S,hd,false,42333,1061,154
854,z7B-LA-tcws,2014-03-14T19:40:49Z,Are You Moving Too Fast With Him?,"Do you know the formula for getting a man to love you? Get It Here: http://www.gettheguy.co.uk/advice

***

In this video I talk about the most dangerous phase of a relationship, and how to pace things in such a way you never have a guy freak out on you.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'moving too fast', 'relationships']",PT6M40S,hd,false,543060,8997,298
855,WGYEdxn1W2M,2014-03-09T00:16:35Z,Quick Secret To Success: Stop Starting Things And Start Finishing Them Instead,"Use these easy-to-follow dating tips to get any man. Click Here: http://www.gettheguy.co.uk/advice

***

Today I have a bit of a rant for you...

Something that really frustrates me right now is seeing people start things and not finish them.

In this video I tell you why that is, and how to get something back underway and done through to completion.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT3M36S,hd,false,72285,2377,119
856,oZLNTqy6Zpg,2014-03-06T18:16:50Z,"How To Make Him Commit (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Today's episode is answering a question about compliance, the danger of being too comfortable, and raising standards.

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['how to make him commit', 'get a guy', 'how to get him to commit', 'matthew hussey', 'get him to commit', 'how to make a man commit', 'how to get the guy', 'get the guy', 'matt hussey', 'love advice', 'love life advice', 'love life', 'iheart', 'iheart radio', 'how to talk marriage', 'commitment in relationships', 'relationship advice', 'what makes a man commit', ""he won't commit"", 'matthew hussey commitment', 'matthew hussey commit', 'make him commit', 'how to flirt with a guy', 'matthew hussey secrets of attraction']",PT5M59S,hd,false,897551,8694,235
857,m7OjZOKX6Aw,2014-03-02T04:30:01Z,Are Your Standards For A Guy Too High?,"Fast-forward your love life with my insider dating secrets. Click Here: http://www.gettheguy.co.uk/advice

***

Standards are a double edged sword.

On one hand they can raise your game, allow you to get the best out of people, and ensure you have the right foundation for a relationship you're embarking on. 

However...

They can also be used as a protective shield, preventing you from meeting people you could otherwise have an incredible connection with.

After the first 7 Get The Guy Tour events this topic is hot on my mind right now as I've been asked about them at nearly every stop.

In this video I take you through a 3-step process to determine whether your standards are helping or hindering you, and what to do if it's the latter.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'standards']",PT3M55S,hd,false,473612,6902,907
858,_KAu0yOzymg,2014-02-28T06:00:01Z,The Myth of Unconditional Love,"You're invited to get my private insider dating tips. Click Here: http://www.gettheguy.co.uk/advice

***

In this week's video I argue that unconditional love doesn't exist.

Relationships are about teamwork. To me that doesn't fit with the idea unconditional love.

Never stop trying to impress your partner.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'unconditional love']",PT6M53S,hd,false,270825,7775,1087
859,6LZiZ2OQxRQ,2014-02-23T04:30:54Z,How To Not Let Your Mistakes Ruin You,"Do you know the formula for getting a man to love you? Get It Here: http://www.gettheguy.co.uk/advice/

***

Have you ever found yourself in the position of making a really bad mistake?

We all have, and such situations are unavoidable in life.

The more important question I want to ask today is: 

--How did you handle it? 

See we all mess up from time to time, and something I've recently been reminded of is that it's not what happens that matters; it's how you REACT to what happens.

In this week's video I share a story of how I screwed up last week in front of *millions* of people.

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'how to avoid embarrassment', 'how to get over mistakes']",PT4M54S,hd,false,244551,6270,263
860,FZ9j5i44h1g,2014-02-21T05:30:00Z,Should You Be Ashamed Of The Booty Call?,"Use these easy-to-follow dating tips to get any man. Click Here: http://www.gettheguy.co.uk/advice

***

This week's LOVELife episode is all about booty calls. Are they okay? Should you have one? How do you communicate you want something more if you do?

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'booty call']",PT5M58S,hd,false,178287,2990,198
